,_id,ltable_id,rtable_id,name_name_cos_dlm_dc0_dlm_dc0,name_name_cos_qgm_3_qgm_3,name_name_dice_dlm_dc0_dlm_dc0,name_name_dice_qgm_3_qgm_3,name_name_lev_sim,name_name_jar,name_name_jwn,name_name_exm,name_name_mel_dlm_dc0_dlm_dc0,name_name_mel_qgm_3_qgm_3,name_name_overlap_coeff_dlm_dc0_dlm_dc0,name_name_overlap_coeff_qgm_3_qgm_3,name_name_jac_dlm_dc0_dlm_dc0,name_name_jac_qgm_3_qgm_3,addr_addr_cos_dlm_dc0_dlm_dc0,addr_addr_cos_qgm_3_qgm_3,addr_addr_dice_dlm_dc0_dlm_dc0,addr_addr_dice_qgm_3_qgm_3,addr_addr_lev_sim,addr_addr_jar,addr_addr_jwn,addr_addr_exm,addr_addr_mel_dlm_dc0_dlm_dc0,addr_addr_mel_qgm_3_qgm_3,addr_addr_overlap_coeff_dlm_dc0_dlm_dc0,addr_addr_overlap_coeff_qgm_3_qgm_3,addr_addr_jac_dlm_dc0_dlm_dc0,addr_addr_jac_qgm_3_qgm_3,city_city_cos_dlm_dc0_dlm_dc0,city_city_cos_qgm_3_qgm_3,city_city_dice_dlm_dc0_dlm_dc0,city_city_dice_qgm_3_qgm_3,city_city_lev_sim,city_city_jar,city_city_jwn,city_city_exm,city_city_mel_dlm_dc0_dlm_dc0,city_city_mel_qgm_3_qgm_3,city_city_overlap_coeff_dlm_dc0_dlm_dc0,city_city_overlap_coeff_qgm_3_qgm_3,city_city_jac_dlm_dc0_dlm_dc0,city_city_jac_qgm_3_qgm_3,phone_phone_cos_qgm_2_qgm_2,phone_phone_cos_qgm_3_qgm_3,phone_phone_dice_qgm_2_qgm_2,phone_phone_dice_qgm_3_qgm_3,phone_phone_lev_sim,phone_phone_jar,phone_phone_jwn,phone_phone_exm,phone_phone_mel_qgm_2_qgm_2,phone_phone_mel_qgm_3_qgm_3,phone_phone_overlap_coeff_qgm_2_qgm_2,phone_phone_overlap_coeff_qgm_3_qgm_3,phone_phone_jac_qgm_2_qgm_2,phone_phone_jac_qgm_3_qgm_3,type_type_cos_dlm_dc0_dlm_dc0,type_type_cos_qgm_3_qgm_3,type_type_dice_dlm_dc0_dlm_dc0,type_type_dice_qgm_3_qgm_3,type_type_lev_sim,type_type_jar,type_type_jwn,type_type_exm,type_type_mel_dlm_dc0_dlm_dc0,type_type_mel_qgm_3_qgm_3,type_type_overlap_coeff_dlm_dc0_dlm_dc0,type_type_overlap_coeff_qgm_3_qgm_3,type_type_jac_dlm_dc0_dlm_dc0,type_type_jac_qgm_3_qgm_3,class_class_exm,class_class_anm,class_class_lev_sim,gold
1954,1954,308,246,0.0,0.19287918745261487,0.0,0.18867924528301888,0.23333333333333328,0.6154553294181824,0.6539098024368286,0,0.7032789389292399,0.6833333503454924,0.0,0.23809523809523808,0.0,0.10416666666666667,0.0,0.09701425001453319,0.0,0.09523809523809523,0.26086956521739135,0.5437198281288147,0.5893478393554688,0,0.518240749835968,0.5297777938842774,0.0,0.11764705882352941,0.0,0.05,0.0,0.0,0.0,0.0,0.06666666666666665,0.40317460894584656,0.40317460894584656,0,0.4476190507411957,0.629629651705424,0.0,0.0,0.0,0.0,0.24019223070763074,0.14285714285714285,0.24,0.14285714285714285,0.41666666666666663,0.6944444179534912,0.6944444179534912,0,0.7641025965030377,0.722222238779068,0.25,0.14285714285714285,0.13636363636363635,0.07692307692307693,0.0,0.15811388300841897,0.0,0.15789473684210525,0.2777777777777778,0.6268518567085266,0.6641666889190674,0,0.6348809897899628,0.7308642135726081,0.0,0.16666666666666666,0.0,0.08571428571428572,0,0.3033707865168539,0.0,0
1955,1955,316,246,0.40824829046386296,0.3944053188733077,0.4,0.3888888888888889,0.4736842105263158,0.7318488359451294,0.8391093015670776,0,0.8380952477455139,0.8370370467503866,0.5,0.4666666666666667,0.25,0.2413793103448276,0.0,0.18190171877724973,0.0,0.18181818181818182,0.33333333333333337,0.5539682507514954,0.5985714197158813,0,0.4555555780728658,0.5541666783392429,0.0,0.1875,0.0,0.1,0.0,0.11764705882352941,0.0,0.11764705882352941,0.33333333333333337,0.644444465637207,0.6800000071525574,0,0.5416666865348816,0.6810457706451416,0.0,0.11764705882352941,0.0,0.0625,0.3202563076101743,0.14285714285714285,0.32,0.14285714285714285,0.5,0.6269841194152832,0.6269841194152832,0,0.8102564353209275,0.7984127104282379,0.3333333333333333,0.14285714285714285,0.19047619047619047,0.07692307692307693,0.4999999999999999,0.4880935300919764,0.5,0.4864864864864865,0.5555555555555556,0.7511784434318542,0.8507070541381836,0,0.7476190477609634,0.8300653696060181,0.5,0.5294117647058824,0.3333333333333333,0.32142857142857145,0,0.27835051546391754,0.5,0
1956,1956,327,246,0.0,0.2057377999494559,0.0,0.20512820512820512,0.1578947368421053,0.5067355632781982,0.5560619831085205,0,0.6783333420753479,0.5925926036304898,0.0,0.2222222222222222,0.0,0.11428571428571428,0.2886751345948129,0.3175536744149779,0.2857142857142857,0.3157894736842105,0.42105263157894735,0.6171540021896362,0.6554386019706726,0,0.6066666642824808,0.5555555650166103,0.3333333333333333,0.35294117647058826,0.16666666666666666,0.1875,0.0,0.11764705882352941,0.0,0.11764705882352941,0.33333333333333337,0.644444465637207,0.6800000071525574,0,0.5416666865348816,0.6810457706451416,0.0,0.11764705882352941,0.0,0.0625,0.0,0.0,0.0,0.0,0.25,0.5555555820465088,0.5555555820465088,0,0.6923077335724463,0.6619047820568085,0.0,0.0,0.0,0.0,0.0,0.15811388300841897,0.0,0.15789473684210525,0.2777777777777778,0.6268518567085266,0.6641666889190674,0,0.6348809897899628,0.7308642135726081,0.0,0.16666666666666666,0.0,0.08571428571428572,0,0.25,0.0,0
1957,1957,331,246,0.0,0.19596545041740515,0.0,0.19230769230769232,0.27586206896551724,0.5826236605644226,0.6243612766265869,0,0.7324596444765726,0.7068100533177776,0.0,0.23809523809523808,0.0,0.10638297872340426,0.2886751345948129,0.37047928681747416,0.2857142857142857,0.3684210526315789,0.4736842105263158,0.6976608037948608,0.7581286430358887,0,0.7580246925354004,0.6793650899614606,0.3333333333333333,0.4117647058823529,0.16666666666666666,0.22580645161290322,0.0,0.0,0.0,0.0,0.06666666666666665,0.40317460894584656,0.40317460894584656,0,0.4476190507411957,0.629629651705424,0.0,0.0,0.0,0.0,0.16724840200141816,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.33333333333333337,0.5444444417953491,0.5444444417953491,0,0.7333333629828233,0.6873016059398651,0.18181818181818182,0.14285714285714285,0.09090909090909091,0.07692307692307693,0.0,0.15811388300841897,0.0,0.15789473684210525,0.2777777777777778,0.6268518567085266,0.6641666889190674,0,0.6348809897899628,0.7308642135726081,0.0,0.16666666666666666,0.0,0.08571428571428572,0,0.03797468354430378,0.0,0
1958,1958,247,247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1
1959,1959,8,248,0.4999999999999999,0.4117647058823529,0.5,0.4117647058823529,0.5333333333333333,0.6777777671813965,0.7099999785423279,0,0.7958333492279053,0.7803921699523926,0.5,0.4117647058823529,0.3333333333333333,0.25925925925925924,0.33333333333333337,0.3195048252113469,0.3333333333333333,0.3181818181818182,0.5,0.6941207051277161,0.724708616733551,0,0.730246901512146,0.7574074218670527,0.3333333333333333,0.35,0.2,0.1891891891891892,0.0,0.0,0.0,0.0,0.2666666666666667,0.5555555820465088,0.5555555820465088,0,0.5666666626930237,0.6555555760860443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5444444417953491,0.5444444417953491,0,0.5794872091366694,0.5984127180916923,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.05360443622920519,0.0,0
1960,1960,220,248,0.4999999999999999,0.4383570037596046,0.5,0.4375,0.6,0.6900284886360168,0.7210256457328796,0,0.8142857253551483,0.8340740839640299,0.5,0.4666666666666667,0.3333333333333333,0.28,0.0,0.23312620206007845,0.0,0.23255813953488372,0.4285714285714286,0.6904761791229248,0.7214285731315613,0,0.6603174408276876,0.6869565352149631,0.0,0.25,0.0,0.13157894736842105,0.40824829046386296,0.4383570037596046,0.4,0.4375,0.5333333333333333,0.6329059600830078,0.6696153879165649,0,0.7589285671710968,0.8044444561004639,0.5,0.4666666666666667,0.25,0.28,0.3846153846153847,0.0,0.38461538461538464,0.0,0.41666666666666663,0.6746031641960144,0.6746031641960144,0,0.807692330617171,0.7873015999794006,0.38461538461538464,0.0,0.23809523809523808,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.03448275862068961,0.0,0
1961,1961,248,248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1
1962,1962,277,248,0.40824829046386296,0.4136701519960153,0.4,0.41025641025641024,0.5,0.7166666388511658,0.7450000047683716,0,0.7500441074371338,0.7575757720253684,0.5,0.47058823529411764,0.25,0.25806451612903225,0.33333333333333337,0.4103913408340616,0.3333333333333333,0.41025641025641024,0.6666666666666667,0.7352941036224365,0.7617647051811218,0,0.8047619263331095,0.8245614139657271,0.3333333333333333,0.42105263157894735,0.2,0.25806451612903225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.4003203845127179,0.2857142857142857,0.4,0.2857142857142857,0.5,0.7222222089767456,0.8333333134651184,0,0.6487179627785316,0.6793650899614606,0.4166666666666667,0.2857142857142857,0.25,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.5,0.0,0
1963,1963,249,249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1
1964,1964,250,250,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1
1965,1965,251,251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1
1966,1966,252,252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1
1967,1967,253,253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1
1968,1968,41,254,0.22360679774997896,0.18844459036110225,0.2222222222222222,0.18518518518518517,0.32258064516129037,0.5615798234939575,0.6054218411445618,0,0.7710317492485046,0.6740740898883704,0.25,0.22727272727272727,0.125,0.10204081632653061,0.0,0.14744195615489716,0.0,0.14634146341463414,0.38095238095238093,0.6266534328460693,0.6639881134033203,0,0.5583333224058151,0.5845410746076832,0.0,0.16666666666666666,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6888889074325562,0.0,0.0,0.0,0.0,0.24019223070763074,0.21428571428571427,0.24,0.21428571428571427,0.41666666666666663,0.6111111044883728,0.6888889074325562,0,0.6000000192568853,0.6714285867554801,0.25,0.21428571428571427,0.13636363636363635,0.12,0.0,0.0,0.0,0.0,0.125,0.4583333432674408,0.4583333432674408,0,0.49074074625968933,0.6666666865348816,0.0,0.0,0.0,0.0,0,0.060975609756097615,0.0,0
1969,1969,51,254,0.35355339059327373,0.4136701519960153,0.3333333333333333,0.41025641025641024,0.5,0.7005050778388977,0.7304545640945435,0,0.8194444477558136,0.8418300747871399,0.5,0.47058823529411764,0.2,0.25806451612903225,0.0,0.14744195615489716,0.0,0.14634146341463414,0.38095238095238093,0.6266534328460693,0.6639881134033203,0,0.5527777671813965,0.5487922818764396,0.0,0.16666666666666666,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.2944444417953491,0.2944444417953491,0,0.4583333432674408,0.4511111259460449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.5444444417953491,0.5444444417953491,0,0.5846154185441824,0.6301587479455131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.5960497856140137,0.5960497856140137,0,0.5367003083229065,0.6837607026100159,0.0,0.0,0.0,0.0,0,0.05993150684931503,0.0,0
1970,1970,67,254,0.35355339059327373,0.44038550605054416,0.3333333333333333,0.43243243243243246,0.5,0.7684149146080017,0.7915734052658081,0,0.7928571701049805,0.8518518606821696,0.5,0.5333333333333333,0.2,0.27586206896551724,0.0,0.15430334996209194,0.0,0.15384615384615385,0.368421052631579,0.5986841917037964,0.6388157606124878,0,0.5145833194255829,0.602116414478847,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.12524485821702988,0.0,0.125,0.19999999999999996,0.5094017386436462,0.5584615468978882,0,0.5666666626930237,0.6651852051417033,0.0,0.13333333333333333,0.0,0.06666666666666667,0.24019223070763074,0.21428571428571427,0.24,0.21428571428571427,0.41666666666666663,0.6746031641960144,0.7396825551986694,0,0.7076923342851492,0.7317460477352142,0.25,0.21428571428571427,0.13636363636363635,0.12,0.0,0.0,0.0,0.0,0.125,0.3035714328289032,0.3035714328289032,0,0.4365079402923584,0.5012345843844943,0.0,0.0,0.0,0.0,0,0.05833333333333335,0.0,0
1971,1971,91,254,0.35355339059327373,0.38138503569823684,0.3333333333333333,0.38095238095238093,0.44999999999999996,0.7394586801528931,0.7655128240585327,0,0.8027597367763519,0.795555567741394,0.5,0.4,0.2,0.23529411764705882,0.0,0.21081851067789195,0.0,0.21052631578947367,0.4444444444444444,0.6935185194015503,0.7241666913032532,0,0.6436507900555929,0.7544444590806961,0.0,0.2222222222222222,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.19999999999999996,0.519444465637207,0.519444465637207,0,0.5972222089767456,0.6711111307144165,0.0,0.0,0.0,0.0,0.08333333333333334,0.07142857142857142,0.08333333333333333,0.07142857142857142,0.33333333333333337,0.5444444417953491,0.5444444417953491,0,0.6051282332493708,0.628571446452822,0.08333333333333333,0.07142857142857142,0.043478260869565216,0.037037037037037035,0.0,0.0,0.0,0.0,0.0625,0.5416666865348816,0.5416666865348816,0,0.5740740895271301,0.6518518726030985,0.0,0.0,0.0,0.0,0,0.05608974358974361,0.0,0
1972,1972,100,254,0.0,0.2279211529192759,0.0,0.2222222222222222,0.30000000000000004,0.6962962746620178,0.7266666293144226,0,0.7994047701358795,0.7809523940086365,0.0,0.2857142857142857,0.0,0.125,0.0,0.12171612389003691,0.0,0.12121212121212122,0.25,0.43589743971824646,0.4923076927661896,0,0.5527777969837189,0.6385185360908509,0.0,0.13333333333333333,0.0,0.06451612903225806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6405126152203486,0.35714285714285715,0.64,0.35714285714285715,0.5833333333333333,0.7962962985038757,0.8777777552604675,0,0.8794871935477624,0.8460317552089691,0.6666666666666666,0.35714285714285715,0.47058823529411764,0.21739130434782608,0.0,0.0,0.0,0.0,0.125,0.3035714328289032,0.3035714328289032,0,0.4365079402923584,0.5012345843844943,0.0,0.0,0.0,0.0,0,0.05529225908372826,0.33333333333333337,0
1973,1973,120,254,0.35355339059327373,0.36363636363636365,0.3333333333333333,0.36363636363636365,0.44999999999999996,0.5592592358589172,0.6033332943916321,0,0.7659340798854828,0.6757575842467222,0.5,0.36363636363636365,0.2,0.2222222222222222,0.5,0.5407380704358752,0.5,0.5405405405405406,0.7058823529411764,0.8590686321258545,0.873161792755127,0,0.8541666716337204,0.8479532254369635,0.5,0.5555555555555556,0.3333333333333333,0.37037037037037035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.41666666666666663,0.6746031641960144,0.8047618865966797,0,0.6820513055874751,0.707936521087374,0.3333333333333333,0.2857142857142857,0.2,0.16666666666666666,0.0,0.0,0.0,0.0,0.125,0.37563130259513855,0.37563130259513855,0,0.4191919267177582,0.4786324959534865,0.0,0.0,0.0,0.0,0,0.05359877488514553,0.33333333333333337,0
1974,1974,183,254,0.22360679774997896,0.18844459036110225,0.2222222222222222,0.18518518518518517,0.30000000000000004,0.5944444537162781,0.6349999904632568,0,0.716746038198471,0.7166666835546494,0.25,0.22727272727272727,0.125,0.10204081632653061,0.0,0.14433756729740646,0.0,0.14285714285714285,0.31818181818181823,0.5795454382896423,0.6215909123420715,0,0.595833346247673,0.6037037198742231,0.0,0.16666666666666666,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.06666666666666665,0.4317460358142853,0.4317460358142853,0,0.4285714328289032,0.6345679230160184,0.0,0.0,0.0,0.0,0.08006407690254358,0.0,0.08,0.0,0.16666666666666663,0.3888888955116272,0.3888888955116272,0,0.5538461804389954,0.6015873210770744,0.08333333333333333,0.0,0.041666666666666664,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.04881450488145045,0.0,0
1975,1975,218,254,0.25,0.2969078476100822,0.25,0.2909090909090909,0.4193548387096774,0.6557347774505615,0.6901612877845764,0,0.6261904835700989,0.7225589390956995,0.25,0.36363636363636365,0.14285714285714285,0.1702127659574468,0.2886751345948129,0.3429971702850177,0.2857142857142857,0.34285714285714286,0.5,0.6638888716697693,0.6974999904632568,0,0.5933333436648051,0.688888900420245,0.3333333333333333,0.35294117647058826,0.16666666666666666,0.20689655172413793,0.0,0.11764705882352941,0.0,0.11764705882352941,0.33333333333333337,0.644444465637207,0.6800000071525574,0,0.5416666865348816,0.6810457706451416,0.0,0.11764705882352941,0.0,0.0625,0.0,0.0,0.0,0.0,0.33333333333333337,0.4722222089767456,0.4722222089767456,0,0.5307692610300504,0.6158730345112937,0.0,0.0,0.0,0.0,0.0,0.15713484026367722,0.0,0.14814814814814814,0.375,0.6329365372657776,0.6329365372657776,0,0.841269850730896,0.8444444537162781,0.0,0.2222222222222222,0.0,0.08,0,0.046542553191489366,0.33333333333333337,0
1976,1976,228,254,0.0,0.3418817293789138,0.0,0.3333333333333333,0.25,0.605555534362793,0.6844444274902344,0,0.6805555522441864,0.8444444537162781,0.0,0.42857142857142855,0.0,0.2,0.0,0.10814761408717503,0.0,0.10810810810810811,0.23529411764705888,0.4688725471496582,0.5219852924346924,0,0.5107407371203104,0.520467852291308,0.0,0.1111111111111111,0.0,0.05714285714285714,0.0,0.11764705882352941,0.0,0.11764705882352941,0.2666666666666667,0.5968254208564758,0.6371428966522217,0,0.6013889014720917,0.6457516515956205,0.0,0.11764705882352941,0.0,0.0625,0.08006407690254358,0.0,0.08,0.0,0.25,0.6269841194152832,0.6269841194152832,0,0.7153846529813913,0.6952381134033203,0.08333333333333333,0.0,0.041666666666666664,0.0,0.4999999999999999,0.6009252125773316,0.5,0.5909090909090909,0.5833333333333333,0.8194444179534912,0.8916666507720947,0,0.7521164119243622,0.8085470199584961,0.5,0.7222222222222222,0.3333333333333333,0.41935483870967744,0,0.2571428571428571,0.0,0
1977,1977,254,254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1
1978,1978,266,254,0.35355339059327373,0.4558423058385518,0.3333333333333333,0.4444444444444444,0.5,0.7444444298744202,0.7699999809265137,0,0.8028571605682373,0.8507936596870422,0.5,0.5714285714285714,0.2,0.2857142857142857,0.0,0.27777777777777785,0.0,0.2777777777777778,0.4375,0.6712962985038757,0.7370370626449585,0,0.7333333293596903,0.751851863331265,0.0,0.2777777777777778,0.0,0.16129032258064516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.4803844614152615,0.35714285714285715,0.48,0.35714285714285715,0.5833333333333333,0.8333333134651184,0.8999999761581421,0,0.830769250026116,0.8095238208770752,0.5,0.35714285714285715,0.3157894736842105,0.21739130434782608,0.0,0.0,0.0,0.0,0.0625,0.4444444477558136,0.4444444477558136,0,0.46296295523643494,0.519047634942191,0.0,0.0,0.0,0.0,0,0.7446808510638299,0.0,0
1979,1979,290,254,0.2886751345948129,0.35564337957950964,0.2857142857142857,0.35555555555555557,0.47619047619047616,0.6960317492485046,0.7264285683631897,0,0.6904761989911398,0.7169082268424656,0.3333333333333333,0.36363636363636365,0.16666666666666666,0.21621621621621623,0.5,0.40201512610368484,0.5,0.4,0.5,0.7833333611488342,0.8050000071525574,0,0.8244047611951828,0.7444444569674405,0.5,0.4444444444444444,0.3333333333333333,0.25,0.0,0.13453455879926252,0.0,0.13333333333333333,0.19999999999999996,0.46010100841522217,0.514090895652771,0,0.5111111104488373,0.5863248018118051,0.0,0.15384615384615385,0.0,0.07142857142857142,0.3202563076101743,0.07142857142857142,0.32,0.07142857142857142,0.25,0.5,0.5,0,0.6230769386658301,0.6809523957116264,0.3333333333333333,0.07142857142857142,0.19047619047619047,0.037037037037037035,0.0,0.12171612389003691,0.0,0.12121212121212122,0.3125,0.6110348105430603,0.6499313116073608,0,0.5402777791023254,0.7303703864415486,0.0,0.13333333333333333,0.0,0.06451612903225806,0,0.49295774647887325,0.0,0
1980,1980,303,254,0.2886751345948129,0.3481553119113957,0.2857142857142857,0.34782608695652173,0.4545454545454546,0.731168806552887,0.7580519318580627,0,0.701587309439977,0.7675926064451536,0.3333333333333333,0.36363636363636365,0.16666666666666666,0.21052631578947367,0.0,0.1885618083164127,0.0,0.18604651162790697,0.3913043478260869,0.6512681245803833,0.7210144996643066,0,0.6273611262440681,0.6284444594383239,0.0,0.2222222222222222,0.0,0.10256410256410256,0.0,0.0,0.0,0.0,0.06666666666666665,0.40317460894584656,0.40317460894584656,0,0.4476190507411957,0.629629651705424,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.08333333333333333,0.0,0.16666666666666663,0.5444444417953491,0.5444444417953491,0,0.6641026001710159,0.6619047820568085,0.08333333333333333,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.125,0.4097222089767456,0.4097222089767456,0,0.4583333432674408,0.6755555748939515,0.0,0.0,0.0,0.0,0,0.41666666666666663,0.0,0
1981,1981,255,255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1
1982,1982,282,255,0.0,0.3348554112644579,0.0,0.3333333333333333,0.38095238095238093,0.6024106740951538,0.6421695947647095,0,0.5583333373069763,0.7961352778517682,0.0,0.3684210526315789,0.0,0.2,0.0,0.10286889997472795,0.0,0.10256410256410256,0.26315789473684215,0.5986841917037964,0.6388157606124878,0,0.3694444497426351,0.5756613924389794,0.0,0.1111111111111111,0.0,0.05405405405405406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.3344968040028363,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.5,0.7222222089767456,0.8333333134651184,0,0.7846154112082261,0.761904776096344,0.36363636363636365,0.2857142857142857,0.2,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.5714285714285714,0.0,0
1983,1983,256,256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1
